id,cliente,ciudad,edad,compras,total_usd,activo,categoria
3059,Cliente_03059,Pereira,56,9,228.95,Sí,Platino
3060,Cliente_03060,Bogotá,57,10,197.5,No,Bronce
3061,Cliente_03061,Medellín,58,11,220.45,Sí,Plata
3062,Cliente_03062,Cali,59,12,243.4,Sí,Oro
3063,Cliente_03063,Cartagena,60,13,266.35,No,Platino
3064,Cliente_03064,Bucaramanga,61,14,289.3,Sí,Bronce
3065,Cliente_03065,Pereira,62,15,312.25,Sí,Plata
3066,Cliente_03066,Bogotá,63,16,335.2,No,Oro
3067,Cliente_03067,Medellín,64,17,358.15,Sí,Platino
3068,Cliente_03068,Cali,65,18,381.1,Sí,Bronce
3069,Cliente_03069,Cartagena,66,19,404.05,No,Plata
3070,Cliente_03070,Bucaramanga,67,20,427.0,Sí,Oro
3071,Cliente_03071,Pereira,68,21,449.95,Sí,Platino
3072,Cliente_03072,Bogotá,69,22,472.9,No,Bronce
3073,Cliente_03073,Medellín,70,23,495.85,Sí,Plata
3074,Cliente_03074,Cali,18,24,518.8,Sí,Oro
3075,Cliente_03075,Cartagena,19,0,48.0,No,Platino
3076,Cliente_03076,Bucaramanga,20,1,70.95,Sí,Bronce
3077,Cliente_03077,Pereira,21,2,39.5,Sí,Plata
3078,Cliente_03078,Bogotá,22,3,62.45,No,Oro
3079,Cliente_03079,Medellín,23,4,85.4,Sí,Platino
3080,Cliente_03080,Cali,24,5,108.35,Sí,Bronce
3081,Cliente_03081,Cartagena,25,6,131.3,No,Plata
3082,Cliente_03082,Bucaramanga,26,7,154.25,Sí,Oro
3083,Cliente_03083,Pereira,27,8,177.2,Sí,Platino
3084,Cliente_03084,Bogotá,28,9,200.15,No,Bronce
3085,Cliente_03085,Medellín,29,10,223.1,Sí,Plata
3086,Cliente_03086,Cali,30,11,246.05,Sí,Oro
3087,Cliente_03087,Cartagena,31,12,269.0,No,Platino
3088,Cliente_03088,Bucaramanga,32,13,291.95,Sí,Bronce
3089,Cliente_03089,Pereira,33,14,314.9,Sí,Plata
3090,Cliente_03090,Bogotá,34,15,337.85,No,Oro
3091,Cliente_03091,Medellín,35,16,360.8,Sí,Platino
3092,Cliente_03092,Cali,36,17,383.75,Sí,Bronce
3093,Cliente_03093,Cartagena,37,18,406.7,No,Plata
3094,Cliente_03094,Bucaramanga,38,19,375.25,Sí,Oro
3095,Cliente_03095,Pereira,39,20,398.2,Sí,Platino
3096,Cliente_03096,Bogotá,40,21,421.15,No,Bronce
3097,Cliente_03097,Medellín,41,22,444.1,Sí,Plata
3098,Cliente_03098,Cali,42,23,467.05,Sí,Oro
3099,Cliente_03099,Cartagena,43,24,490.0,No,Platino
3100,Cliente_03100,Bucaramanga,44,0,19.2,Sí,Bronce
3101,Cliente_03101,Pereira,45,1,42.15,Sí,Plata
3102,Cliente_03102,Bogotá,46,2,65.1,No,Oro
3103,Cliente_03103,Medellín,47,3,88.05,Sí,Platino
3104,Cliente_03104,Cali,48,4,111.0,Sí,Bronce
3105,Cliente_03105,Cartagena,49,5,133.95,No,Plata
3106,Cliente_03106,Bucaramanga,50,6,156.9,Sí,Oro
3107,Cliente_03107,Pereira,51,7,179.85,Sí,Platino
3108,Cliente_03108,Bogotá,52,8,202.8,No,Bronce
3109,Cliente_03109,Medellín,53,9,225.75,Sí,Plata
3110,Cliente_03110,Cali,54,10,248.7,Sí,Oro
3111,Cliente_03111,Cartagena,55,11,217.25,No,Platino
3112,Cliente_03112,Bucaramanga,56,12,240.2,Sí,Bronce
3113,Cliente_03113,Pereira,57,13,263.15,Sí,Plata
3114,Cliente_03114,Bogotá,58,14,286.1,No,Oro
3115,Cliente_03115,Medellín,59,15,309.05,Sí,Platino
3116,Cliente_03116,Cali,60,16,332.0,Sí,Bronce
3117,Cliente_03117,Cartagena,61,17,354.95,No,Plata
3118,Cliente_03118,Bucaramanga,62,18,377.9,Sí,Oro
3119,Cliente_03119,Pereira,63,19,400.85,Sí,Platino
3120,Cliente_03120,Bogotá,64,20,423.8,No,Bronce
3121,Cliente_03121,Medellín,65,21,446.75,Sí,Plata
3122,Cliente_03122,Cali,66,22,469.7,Sí,Oro
3123,Cliente_03123,Cartagena,67,23,492.65,No,Platino
3124,Cliente_03124,Bucaramanga,68,24,515.6,Sí,Bronce
3125,Cliente_03125,Pereira,69,0,44.8,Sí,Plata
3126,Cliente_03126,Bogotá,70,1,67.75,No,Oro
3127,Cliente_03127,Medellín,18,2,90.7,Sí,Platino
3128,Cliente_03128,Cali,19,3,59.25,Sí,Bronce
3129,Cliente_03129,Cartagena,20,4,82.2,No,Plata
3130,Cliente_03130,Bucaramanga,21,5,105.15,Sí,Oro
3131,Cliente_03131,Pereira,22,6,128.1,Sí,Platino
3132,Cliente_03132,Bogotá,23,7,151.05,No,Bronce
3133,Cliente_03133,Medellín,24,8,174.0,Sí,Plata
3134,Cliente_03134,Cali,25,9,196.95,Sí,Oro
3135,Cliente_03135,Cartagena,26,10,219.9,No,Platino
3136,Cliente_03136,Bucaramanga,27,11,242.85,Sí,Bronce
3137,Cliente_03137,Pereira,28,12,265.8,Sí,Plata
3138,Cliente_03138,Bogotá,29,13,288.75,No,Oro
3139,Cliente_03139,Medellín,30,14,311.7,Sí,Platino
3140,Cliente_03140,Cali,31,15,334.65,Sí,Bronce
3141,Cliente_03141,Cartagena,32,16,357.6,No,Plata
3142,Cliente_03142,Bucaramanga,33,17,380.55,Sí,Oro
3143,Cliente_03143,Pereira,34,18,403.5,Sí,Platino
3144,Cliente_03144,Bogotá,35,19,426.45,No,Bronce
3145,Cliente_03145,Medellín,36,20,395.0,Sí,Plata
3146,Cliente_03146,Cali,37,21,417.95,Sí,Oro
3147,Cliente_03147,Cartagena,38,22,440.9,No,Platino
3148,Cliente_03148,Bucaramanga,39,23,463.85,Sí,Bronce
3149,Cliente_03149,Pereira,40,24,486.8,Sí,Plata
3150,Cliente_03150,Bogotá,41,0,16.0,No,Oro
3151,Cliente_03151,Medellín,42,1,38.95,Sí,Platino
3152,Cliente_03152,Cali,43,2,61.9,Sí,Bronce
3153,Cliente_03153,Cartagena,44,3,84.85,No,Plata
3154,Cliente_03154,Bucaramanga,45,4,107.8,Sí,Oro
3155,Cliente_03155,Pereira,46,5,130.75,Sí,Platino
3156,Cliente_03156,Bogotá,47,6,153.7,No,Bronce
3157,Cliente_03157,Medellín,48,7,176.65,Sí,Plata
3158,Cliente_03158,Cali,49,8,199.6,Sí,Oro
3159,Cliente_03159,Cartagena,50,9,222.55,No,Platino
3160,Cliente_03160,Bucaramanga,51,10,245.5,Sí,Bronce
3161,Cliente_03161,Pereira,52,11,268.45,Sí,Plata
3162,Cliente_03162,Bogotá,53,12,237.0,No,Oro
3163,Cliente_03163,Medellín,54,13,259.95,Sí,Platino
3164,Cliente_03164,Cali,55,14,282.9,Sí,Bronce
3165,Cliente_03165,Cartagena,56,15,305.85,No,Plata
3166,Cliente_03166,Bucaramanga,57,16,328.8,Sí,Oro
3167,Cliente_03167,Pereira,58,17,351.75,Sí,Platino
3168,Cliente_03168,Bogotá,59,18,374.7,No,Bronce
3169,Cliente_03169,Medellín,60,19,397.65,Sí,Plata
3170,Cliente_03170,Cali,61,20,420.6,Sí,Oro
3171,Cliente_03171,Cartagena,62,21,443.55,No,Platino
3172,Cliente_03172,Bucaramanga,63,22,466.5,Sí,Bronce
3173,Cliente_03173,Pereira,64,23,489.45,Sí,Plata
3174,Cliente_03174,Bogotá,65,24,512.4,No,Oro
3175,Cliente_03175,Medellín,66,0,41.6,Sí,Platino
3176,Cliente_03176,Cali,67,1,64.55,Sí,Bronce
3177,Cliente_03177,Cartagena,68,2,87.5,No,Plata
3178,Cliente_03178,Bucaramanga,69,3,110.45,Sí,Oro
3179,Cliente_03179,Pereira,70,4,79.0,Sí,Platino
3180,Cliente_03180,Bogotá,18,5,101.95,No,Bronce
3181,Cliente_03181,Medellín,19,6,124.9,Sí,Plata
3182,Cliente_03182,Cali,20,7,147.85,Sí,Oro
3183,Cliente_03183,Cartagena,21,8,170.8,No,Platino
3184,Cliente_03184,Bucaramanga,22,9,193.75,Sí,Bronce
3185,Cliente_03185,Pereira,23,10,216.7,Sí,Plata
3186,Cliente_03186,Bogotá,24,11,239.65,No,Oro
3187,Cliente_03187,Medellín,25,12,262.6,Sí,Platino
3188,Cliente_03188,Cali,26,13,285.55,Sí,Bronce
3189,Cliente_03189,Cartagena,27,14,308.5,No,Plata
3190,Cliente_03190,Bucaramanga,28,15,331.45,Sí,Oro
3191,Cliente_03191,Pereira,29,16,354.4,Sí,Platino
3192,Cliente_03192,Bogotá,30,17,377.35,No,Bronce
3193,Cliente_03193,Medellín,31,18,400.3,Sí,Plata
3194,Cliente_03194,Cali,32,19,423.25,Sí,Oro
3195,Cliente_03195,Cartagena,33,20,446.2,No,Platino
3196,Cliente_03196,Bucaramanga,34,21,414.75,Sí,Bronce
3197,Cliente_03197,Pereira,35,22,437.7,Sí,Plata
3198,Cliente_03198,Bogotá,36,23,460.65,No,Oro
3199,Cliente_03199,Medellín,37,24,483.6,Sí,Platino
3200,Cliente_03200,Cali,38,0,12.8,Sí,Bronce
3201,Cliente_03201,Cartagena,39,1,35.75,No,Plata
3202,Cliente_03202,Bucaramanga,40,2,58.7,Sí,Oro
3203,Cliente_03203,Pereira,41,3,81.65,Sí,Platino
3204,Cliente_03204,Bogotá,42,4,104.6,No,Bronce
3205,Cliente_03205,Medellín,43,5,127.55,Sí,Plata
3206,Cliente_03206,Cali,44,6,150.5,Sí,Oro
3207,Cliente_03207,Cartagena,45,7,173.45,No,Platino
3208,Cliente_03208,Bucaramanga,46,8,196.4,Sí,Bronce
3209,Cliente_03209,Pereira,47,9,219.35,Sí,Plata
3210,Cliente_03210,Bogotá,48,10,242.3,No,Oro
3211,Cliente_03211,Medellín,49,11,265.25,Sí,Platino
3212,Cliente_03212,Cali,50,12,288.2,Sí,Bronce
3213,Cliente_03213,Cartagena,51,13,256.75,No,Plata
3214,Cliente_03214,Bucaramanga,52,14,279.7,Sí,Oro
3215,Cliente_03215,Pereira,53,15,302.65,Sí,Platino
3216,Cliente_03216,Bogotá,54,16,325.6,No,Bronce
3217,Cliente_03217,Medellín,55,17,348.55,Sí,Plata
3218,Cliente_03218,Cali,56,18,371.5,Sí,Oro
3219,Cliente_03219,Cartagena,57,19,394.45,No,Platino
3220,Cliente_03220,Bucaramanga,58,20,417.4,Sí,Bronce
3221,Cliente_03221,Pereira,59,21,440.35,Sí,Plata
3222,Cliente_03222,Bogotá,60,22,463.3,No,Oro
3223,Cliente_03223,Medellín,61,23,486.25,Sí,Platino
3224,Cliente_03224,Cali,62,24,509.2,Sí,Bronce
3225,Cliente_03225,Cartagena,63,0,38.4,No,Plata
3226,Cliente_03226,Bucaramanga,64,1,61.35,Sí,Oro
3227,Cliente_03227,Pereira,65,2,84.3,Sí,Platino
3228,Cliente_03228,Bogotá,66,3,107.25,No,Bronce
3229,Cliente_03229,Medellín,67,4,130.2,Sí,Plata
3230,Cliente_03230,Cali,68,5,98.75,Sí,Oro
3231,Cliente_03231,Cartagena,69,6,121.7,No,Platino
3232,Cliente_03232,Bucaramanga,70,7,144.65,Sí,Bronce
3233,Cliente_03233,Pereira,18,8,167.6,Sí,Plata
3234,Cliente_03234,Bogotá,19,9,190.55,No,Oro
3235,Cliente_03235,Medellín,20,10,213.5,Sí,Platino
3236,Cliente_03236,Cali,21,11,236.45,Sí,Bronce
3237,Cliente_03237,Cartagena,22,12,259.4,No,Plata
3238,Cliente_03238,Bucaramanga,23,13,282.35,Sí,Oro
3239,Cliente_03239,Pereira,24,14,305.3,Sí,Platino
3240,Cliente_03240,Bogotá,25,15,328.25,No,Bronce
3241,Cliente_03241,Medellín,26,16,351.2,Sí,Plata
3242,Cliente_03242,Cali,27,17,374.15,Sí,Oro
3243,Cliente_03243,Cartagena,28,18,397.1,No,Platino
3244,Cliente_03244,Bucaramanga,29,19,420.05,Sí,Bronce
3245,Cliente_03245,Pereira,30,20,443.0,Sí,Plata
3246,Cliente_03246,Bogotá,31,21,465.95,No,Oro
3247,Cliente_03247,Medellín,32,22,434.5,Sí,Platino
3248,Cliente_03248,Cali,33,23,457.45,Sí,Bronce
3249,Cliente_03249,Cartagena,34,24,480.4,No,Plata
3250,Cliente_03250,Bucaramanga,35,0,9.6,Sí,Oro
3251,Cliente_03251,Pereira,36,1,32.55,Sí,Platino
3252,Cliente_03252,Bogotá,37,2,55.5,No,Bronce
3253,Cliente_03253,Medellín,38,3,78.45,Sí,Plata
3254,Cliente_03254,Cali,39,4,101.4,Sí,Oro
3255,Cliente_03255,Cartagena,40,5,124.35,No,Platino
3256,Cliente_03256,Bucaramanga,41,6,147.3,Sí,Bronce
3257,Cliente_03257,Pereira,42,7,170.25,Sí,Plata
3258,Cliente_03258,Bogotá,43,8,193.2,No,Oro
3259,Cliente_03259,Medellín,44,9,216.15,Sí,Platino
3260,Cliente_03260,Cali,45,10,239.1,Sí,Bronce
3261,Cliente_03261,Cartagena,46,11,262.05,No,Plata
3262,Cliente_03262,Bucaramanga,47,12,285.0,Sí,Oro
3263,Cliente_03263,Pereira,48,13,307.95,Sí,Platino
3264,Cliente_03264,Bogotá,49,14,276.5,No,Bronce
3265,Cliente_03265,Medellín,50,15,299.45,Sí,Plata
3266,Cliente_03266,Cali,51,16,322.4,Sí,Oro
3267,Cliente_03267,Cartagena,52,17,345.35,No,Platino
3268,Cliente_03268,Bucaramanga,53,18,368.3,Sí,Bronce
3269,Cliente_03269,Pereira,54,19,391.25,Sí,Plata
3270,Cliente_03270,Bogotá,55,20,414.2,No,Oro
3271,Cliente_03271,Medellín,56,21,437.15,Sí,Platino
3272,Cliente_03272,Cali,57,22,460.1,Sí,Bronce
3273,Cliente_03273,Cartagena,58,23,483.05,No,Plata
3274,Cliente_03274,Bucaramanga,59,24,506.0,Sí,Oro
3275,Cliente_03275,Pereira,60,0,35.2,Sí,Platino
3276,Cliente_03276,Bogotá,61,1,58.15,No,Bronce
3277,Cliente_03277,Medellín,62,2,81.1,Sí,Plata
3278,Cliente_03278,Cali,63,3,104.05,Sí,Oro
3279,Cliente_03279,Cartagena,64,4,127.0,No,Platino
3280,Cliente_03280,Bucaramanga,65,5,149.95,Sí,Bronce
3281,Cliente_03281,Pereira,66,6,118.5,Sí,Plata
3282,Cliente_03282,Bogotá,67,7,141.45,No,Oro
3283,Cliente_03283,Medellín,68,8,164.4,Sí,Platino
3284,Cliente_03284,Cali,69,9,187.35,Sí,Bronce
3285,Cliente_03285,Cartagena,70,10,210.3,No,Plata
3286,Cliente_03286,Bucaramanga,18,11,233.25,Sí,Oro
3287,Cliente_03287,Pereira,19,12,256.2,Sí,Platino
3288,Cliente_03288,Bogotá,20,13,279.15,No,Bronce
3289,Cliente_03289,Medellín,21,14,302.1,Sí,Plata
3290,Cliente_03290,Cali,22,15,325.05,Sí,Oro
3291,Cliente_03291,Cartagena,23,16,348.0,No,Platino
3292,Cliente_03292,Bucaramanga,24,17,370.95,Sí,Bronce
3293,Cliente_03293,Pereira,25,18,393.9,Sí,Plata
3294,Cliente_03294,Bogotá,26,19,416.85,No,Oro
3295,Cliente_03295,Medellín,27,20,439.8,Sí,Platino
3296,Cliente_03296,Cali,28,21,462.75,Sí,Bronce
3297,Cliente_03297,Cartagena,29,22,485.7,No,Plata
3298,Cliente_03298,Bucaramanga,30,23,454.25,Sí,Oro
3299,Cliente_03299,Pereira,31,24,477.2,Sí,Platino
3300,Cliente_03300,Bogotá,32,0,6.4,No,Bronce
3301,Cliente_03301,Medellín,33,1,29.35,Sí,Plata
3302,Cliente_03302,Cali,34,2,52.3,Sí,Oro
3303,Cliente_03303,Cartagena,35,3,75.25,No,Platino
3304,Cliente_03304,Bucaramanga,36,4,98.2,Sí,Bronce
3305,Cliente_03305,Pereira,37,5,121.15,Sí,Plata
3306,Cliente_03306,Bogotá,38,6,144.1,No,Oro
3307,Cliente_03307,Medellín,39,7,167.05,Sí,Platino
3308,Cliente_03308,Cali,40,8,190.0,Sí,Bronce
3309,Cliente_03309,Cartagena,41,9,212.95,No,Plata
3310,Cliente_03310,Bucaramanga,42,10,235.9,Sí,Oro
3311,Cliente_03311,Pereira,43,11,258.85,Sí,Platino
3312,Cliente_03312,Bogotá,44,12,281.8,No,Bronce
3313,Cliente_03313,Medellín,45,13,304.75,Sí,Plata
3314,Cliente_03314,Cali,46,14,327.7,Sí,Oro
3315,Cliente_03315,Cartagena,47,15,296.25,No,Platino
3316,Cliente_03316,Bucaramanga,48,16,319.2,Sí,Bronce
3317,Cliente_03317,Pereira,49,17,342.15,Sí,Plata
3318,Cliente_03318,Bogotá,50,18,365.1,No,Oro
3319,Cliente_03319,Medellín,51,19,388.05,Sí,Platino
3320,Cliente_03320,Cali,52,20,411.0,Sí,Bronce
3321,Cliente_03321,Cartagena,53,21,433.95,No,Plata
3322,Cliente_03322,Bucaramanga,54,22,456.9,Sí,Oro
3323,Cliente_03323,Pereira,55,23,479.85,Sí,Platino
3324,Cliente_03324,Bogotá,56,24,502.8,No,Bronce
3325,Cliente_03325,Medellín,57,0,32.0,Sí,Plata
3326,Cliente_03326,Cali,58,1,54.95,Sí,Oro
3327,Cliente_03327,Cartagena,59,2,77.9,No,Platino
3328,Cliente_03328,Bucaramanga,60,3,100.85,Sí,Bronce
3329,Cliente_03329,Pereira,61,4,123.8,Sí,Plata
3330,Cliente_03330,Bogotá,62,5,146.75,No,Oro
3331,Cliente_03331,Medellín,63,6,169.7,Sí,Platino
3332,Cliente_03332,Cali,64,7,138.25,Sí,Bronce
3333,Cliente_03333,Cartagena,65,8,161.2,No,Plata
3334,Cliente_03334,Bucaramanga,66,9,184.15,Sí,Oro
3335,Cliente_03335,Pereira,67,10,207.1,Sí,Platino
3336,Cliente_03336,Bogotá,68,11,230.05,No,Bronce
3337,Cliente_03337,Medellín,69,12,253.0,Sí,Plata
3338,Cliente_03338,Cali,70,13,275.95,Sí,Oro
3339,Cliente_03339,Cartagena,18,14,298.9,No,Platino
3340,Cliente_03340,Bucaramanga,19,15,321.85,Sí,Bronce
3341,Cliente_03341,Pereira,20,16,344.8,Sí,Plata
3342,Cliente_03342,Bogotá,21,17,367.75,No,Oro
3343,Cliente_03343,Medellín,22,18,390.7,Sí,Platino
3344,Cliente_03344,Cali,23,19,413.65,Sí,Bronce
3345,Cliente_03345,Cartagena,24,20,436.6,No,Plata
3346,Cliente_03346,Bucaramanga,25,21,459.55,Sí,Oro
3347,Cliente_03347,Pereira,26,22,482.5,Sí,Platino
3348,Cliente_03348,Bogotá,27,23,505.45,No,Bronce
3349,Cliente_03349,Medellín,28,24,474.0,Sí,Plata
3350,Cliente_03350,Cali,29,0,3.2,Sí,Oro
3351,Cliente_03351,Cartagena,30,1,26.15,No,Platino
3352,Cliente_03352,Bucaramanga,31,2,49.1,Sí,Bronce
3353,Cliente_03353,Pereira,32,3,72.05,Sí,Plata
3354,Cliente_03354,Bogotá,33,4,95.0,No,Oro
3355,Cliente_03355,Medellín,34,5,117.95,Sí,Platino
3356,Cliente_03356,Cali,35,6,140.9,Sí,Bronce
3357,Cliente_03357,Cartagena,36,7,163.85,No,Plata
3358,Cliente_03358,Bucaramanga,37,8,186.8,Sí,Oro
3359,Cliente_03359,Pereira,38,9,209.75,Sí,Platino
3360,Cliente_03360,Bogotá,39,10,232.7,No,Bronce
3361,Cliente_03361,Medellín,40,11,255.65,Sí,Plata
3362,Cliente_03362,Cali,41,12,278.6,Sí,Oro
3363,Cliente_03363,Cartagena,42,13,301.55,No,Platino
3364,Cliente_03364,Bucaramanga,43,14,324.5,Sí,Bronce
3365,Cliente_03365,Pereira,44,15,347.45,Sí,Plata
3366,Cliente_03366,Bogotá,45,16,316.0,No,Oro
3367,Cliente_03367,Medellín,46,17,338.95,Sí,Platino
3368,Cliente_03368,Cali,47,18,361.9,Sí,Bronce
3369,Cliente_03369,Cartagena,48,19,384.85,No,Plata
3370,Cliente_03370,Bucaramanga,49,20,407.8,Sí,Oro
3371,Cliente_03371,Pereira,50,21,430.75,Sí,Platino
3372,Cliente_03372,Bogotá,51,22,453.7,No,Bronce
3373,Cliente_03373,Medellín,52,23,476.65,Sí,Plata
3374,Cliente_03374,Cali,53,24,499.6,Sí,Oro
3375,Cliente_03375,Cartagena,54,0,28.8,No,Platino
3376,Cliente_03376,Bucaramanga,55,1,51.75,Sí,Bronce
3377,Cliente_03377,Pereira,56,2,74.7,Sí,Plata
3378,Cliente_03378,Bogotá,57,3,97.65,No,Oro
3379,Cliente_03379,Medellín,58,4,120.6,Sí,Platino
3380,Cliente_03380,Cali,59,5,143.55,Sí,Bronce
3381,Cliente_03381,Cartagena,60,6,166.5,No,Plata
3382,Cliente_03382,Bucaramanga,61,7,189.45,Sí,Oro
3383,Cliente_03383,Pereira,62,8,158.0,Sí,Platino
3384,Cliente_03384,Bogotá,63,9,180.95,No,Bronce
3385,Cliente_03385,Medellín,64,10,203.9,Sí,Plata
3386,Cliente_03386,Cali,65,11,226.85,Sí,Oro
3387,Cliente_03387,Cartagena,66,12,249.8,No,Platino
3388,Cliente_03388,Bucaramanga,67,13,272.75,Sí,Bronce
3389,Cliente_03389,Pereira,68,14,295.7,Sí,Plata
3390,Cliente_03390,Bogotá,69,15,318.65,No,Oro
3391,Cliente_03391,Medellín,70,16,341.6,Sí,Platino
3392,Cliente_03392,Cali,18,17,364.55,Sí,Bronce
3393,Cliente_03393,Cartagena,19,18,387.5,No,Plata
3394,Cliente_03394,Bucaramanga,20,19,410.45,Sí,Oro
3395,Cliente_03395,Pereira,21,20,433.4,Sí,Platino
3396,Cliente_03396,Bogotá,22,21,456.35,No,Bronce
3397,Cliente_03397,Medellín,23,22,479.3,Sí,Plata
3398,Cliente_03398,Cali,24,23,502.25,Sí,Oro
3399,Cliente_03399,Cartagena,25,24,525.2,No,Platino
3400,Cliente_03400,Bucaramanga,26,0,0.0,Sí,Bronce
3401,Cliente_03401,Pereira,27,1,22.95,Sí,Plata
3402,Cliente_03402,Bogotá,28,2,45.9,No,Oro
3403,Cliente_03403,Medellín,29,3,68.85,Sí,Platino
3404,Cliente_03404,Cali,30,4,91.8,Sí,Bronce
3405,Cliente_03405,Cartagena,31,5,114.75,No,Plata
3406,Cliente_03406,Bucaramanga,32,6,137.7,Sí,Oro
3407,Cliente_03407,Pereira,33,7,160.65,Sí,Platino
3408,Cliente_03408,Bogotá,34,8,183.6,No,Bronce
3409,Cliente_03409,Medellín,35,9,206.55,Sí,Plata
3410,Cliente_03410,Cali,36,10,229.5,Sí,Oro
3411,Cliente_03411,Cartagena,37,11,252.45,No,Platino
3412,Cliente_03412,Bucaramanga,38,12,275.4,Sí,Bronce
3413,Cliente_03413,Pereira,39,13,298.35,Sí,Plata
3414,Cliente_03414,Bogotá,40,14,321.3,No,Oro
3415,Cliente_03415,Medellín,41,15,344.25,Sí,Platino
3416,Cliente_03416,Cali,42,16,367.2,Sí,Bronce
3417,Cliente_03417,Cartagena,43,17,335.75,No,Plata
3418,Cliente_03418,Bucaramanga,44,18,358.7,Sí,Oro
3419,Cliente_03419,Pereira,45,19,381.65,Sí,Platino
3420,Cliente_03420,Bogotá,46,20,404.6,No,Bronce
3421,Cliente_03421,Medellín,47,21,427.55,Sí,Plata
3422,Cliente_03422,Cali,48,22,450.5,Sí,Oro
3423,Cliente_03423,Cartagena,49,23,473.45,No,Platino
3424,Cliente_03424,Bucaramanga,50,24,496.4,Sí,Bronce
3425,Cliente_03425,Pereira,51,0,25.6,Sí,Plata
3426,Cliente_03426,Bogotá,52,1,48.55,No,Oro
3427,Cliente_03427,Medellín,53,2,71.5,Sí,Platino
3428,Cliente_03428,Cali,54,3,94.45,Sí,Bronce
3429,Cliente_03429,Cartagena,55,4,117.4,No,Plata
3430,Cliente_03430,Bucaramanga,56,5,140.35,Sí,Oro
3431,Cliente_03431,Pereira,57,6,163.3,Sí,Platino
3432,Cliente_03432,Bogotá,58,7,186.25,No,Bronce
3433,Cliente_03433,Medellín,59,8,209.2,Sí,Plata
3434,Cliente_03434,Cali,60,9,177.75,Sí,Oro
3435,Cliente_03435,Cartagena,61,10,200.7,No,Platino
3436,Cliente_03436,Bucaramanga,62,11,223.65,Sí,Bronce
3437,Cliente_03437,Pereira,63,12,246.6,Sí,Plata
3438,Cliente_03438,Bogotá,64,13,269.55,No,Oro
3439,Cliente_03439,Medellín,65,14,292.5,Sí,Platino
3440,Cliente_03440,Cali,66,15,315.45,Sí,Bronce
3441,Cliente_03441,Cartagena,67,16,338.4,No,Plata
3442,Cliente_03442,Bucaramanga,68,17,361.35,Sí,Oro
3443,Cliente_03443,Pereira,69,18,384.3,Sí,Platino
3444,Cliente_03444,Bogotá,70,19,407.25,No,Bronce
3445,Cliente_03445,Medellín,18,20,430.2,Sí,Plata
3446,Cliente_03446,Cali,19,21,453.15,Sí,Oro
3447,Cliente_03447,Cartagena,20,22,476.1,No,Platino
3448,Cliente_03448,Bucaramanga,21,23,499.05,Sí,Bronce
3449,Cliente_03449,Pereira,22,24,522.0,Sí,Plata
3450,Cliente_03450,Bogotá,23,0,51.2,No,Oro
3451,Cliente_03451,Medellín,24,1,19.75,Sí,Platino
3452,Cliente_03452,Cali,25,2,42.7,Sí,Bronce
3453,Cliente_03453,Cartagena,26,3,65.65,No,Plata
3454,Cliente_03454,Bucaramanga,27,4,88.6,Sí,Oro
3455,Cliente_03455,Pereira,28,5,111.55,Sí,Platino
3456,Cliente_03456,Bogotá,29,6,134.5,No,Bronce
3457,Cliente_03457,Medellín,30,7,157.45,Sí,Plata
3458,Cliente_03458,Cali,31,8,180.4,Sí,Oro
3459,Cliente_03459,Cartagena,32,9,203.35,No,Platino
3460,Cliente_03460,Bucaramanga,33,10,226.3,Sí,Bronce
3461,Cliente_03461,Pereira,34,11,249.25,Sí,Plata
3462,Cliente_03462,Bogotá,35,12,272.2,No,Oro
3463,Cliente_03463,Medellín,36,13,295.15,Sí,Platino
3464,Cliente_03464,Cali,37,14,318.1,Sí,Bronce
3465,Cliente_03465,Cartagena,38,15,341.05,No,Plata
3466,Cliente_03466,Bucaramanga,39,16,364.0,Sí,Oro
3467,Cliente_03467,Pereira,40,17,386.95,Sí,Platino
3468,Cliente_03468,Bogotá,41,18,355.5,No,Bronce
3469,Cliente_03469,Medellín,42,19,378.45,Sí,Plata
3470,Cliente_03470,Cali,43,20,401.4,Sí,Oro
3471,Cliente_03471,Cartagena,44,21,424.35,No,Platino
3472,Cliente_03472,Bucaramanga,45,22,447.3,Sí,Bronce
3473,Cliente_03473,Pereira,46,23,470.25,Sí,Plata
3474,Cliente_03474,Bogotá,47,24,493.2,No,Oro
3475,Cliente_03475,Medellín,48,0,22.4,Sí,Platino
3476,Cliente_03476,Cali,49,1,45.35,Sí,Bronce
3477,Cliente_03477,Cartagena,50,2,68.3,No,Plata
3478,Cliente_03478,Bucaramanga,51,3,91.25,Sí,Oro
3479,Cliente_03479,Pereira,52,4,114.2,Sí,Platino
3480,Cliente_03480,Bogotá,53,5,137.15,No,Bronce
3481,Cliente_03481,Medellín,54,6,160.1,Sí,Plata
3482,Cliente_03482,Cali,55,7,183.05,Sí,Oro
3483,Cliente_03483,Cartagena,56,8,206.0,No,Platino
3484,Cliente_03484,Bucaramanga,57,9,228.95,Sí,Bronce
3485,Cliente_03485,Pereira,58,10,197.5,Sí,Plata
3486,Cliente_03486,Bogotá,59,11,220.45,No,Oro
3487,Cliente_03487,Medellín,60,12,243.4,Sí,Platino
3488,Cliente_03488,Cali,61,13,266.35,Sí,Bronce
3489,Cliente_03489,Cartagena,62,14,289.3,No,Plata
3490,Cliente_03490,Bucaramanga,63,15,312.25,Sí,Oro
3491,Cliente_03491,Pereira,64,16,335.2,Sí,Platino
